"filename", "language", "Markdown", "Gradle", "Java Properties", "Batch", "JSON", "Java", "Log", "YAML", "comment", "blank", "total"
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\windmill\meta.json", "JSON", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 33
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\alchemy_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\armor_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\butcher_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\chapel_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\fish_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\garrison_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\gem_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\grain_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\guard_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\kingdom_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\metal_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\nobility_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\shop_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\stable_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\tavern_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\training_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\treasure_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\weapon_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\wood_block.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\names\medieval_names.json", "JSON", 0, 0, 0, 0, 1507, 0, 0, 0, 0, 0, 1507
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\worldgen\structure\farm_house.json", "JSON", 0, 0, 0, 0, 39, 0, 0, 0, 0, 1, 40
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\worldgen\structure_set\farm_house.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\worldgen\template_pool\farm_house.json", "JSON", 0, 0, 0, 0, 15, 0, 0, 0, 0, 1, 16
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\minecraft\tags\worldgen\structure_set\overworld.json", "JSON", 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\fabric.mod.json", "JSON", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 34
"Total", "-", 3, 66, 18, 40, 5893, 20758, 0, 24, 2538, 5906, 35246
